ITEM,BID,OLDCN,NEWCN,TITLE,AUTHOR,BRANCHCODE,LOCCODE
21982318261595,52501,E GOWA - BEGINNING TO READ,ER GOWA,Leo's new pet /,"Gowar, Mick, 1951-",BRU,EPRDR
21982027208630,4050,E GREE - BEGINNING TO READ,ER GREE,Billy the Ghost and me /,"Greer, Gery",BRU,EPRDR
21982021889898,30023,E GREG - BEGINNING TO READ,ER GREG,Waltur paints himself into a corner and other stories /,"Gregorich, Barbara",URL,EPRDR
21982027170442,59134,E GRIN - BEGINNING TO READ,ER GRIN,Goat in a boat /,"Grindley, Sally",URL,EPRDR
21982027170467,59134,E GRIN - BEGINNING TO READ,ER GRIN,Goat in a boat /,"Grindley, Sally",CBA,EPRDR
21982027165939,59151,E GRIN - BEGINNING TO READ,ER GRIN,Queen Ella's feet /,"Grindley, Sally",WAL,EPRDR
21982027165905,59151,E GRIN - BEGINNING TO READ,ER GRIN,Queen Ella's feet /,"Grindley, Sally",MID,EPRDR
21982027165962,59151,E GRIN - BEGINNING TO READ,ER GRIN,Queen Ella's feet /,"Grindley, Sally",URL,EPRDR
21982027165954,59151,E GRIN - BEGINNING TO READ,ER GRIN,Queen Ella's feet /,"Grindley, Sally",WAL,EPRDR
21982027170285,59155,E GRIN - BEGINNING TO READ,ER GRIN,Snail trail /,"Grindley, Sally",URL,EPRDR
21982027170350,59134,E GRIN - BEGINNING TO READ,ER GRIN,Goat in a boat /,"Grindley, Sally",BRU,EPRDR
21982027170459,59134,E GRIN - BEGINNING TO READ,ER GRIN,Goat in a boat /,"Grindley, Sally",CBA,EPRDR
21982318272717,82862,E GUDEON - BEGINNING TO READ,ER GUDEON,Ping wants to play /,"Gudeon, Adam",TRL,EPRDR
21982030152759,82862,E GUDEON - BEGINNING TO READ,ER GUDEON,Ping wants to play /,"Gudeon, Adam",WAL,EPRDR
21982318272725,82862,E GUDEON - BEGINNING TO READ,ER GUDEON,Ping wants to play /,"Gudeon, Adam",CBA,EPRDR
21982031660024,82862,E GUDEON - BEGINNING TO READ,ER GUDEON,Ping wants to play /,"Gudeon, Adam",CBA,EPRDR
21982318272733,82862,E GUDEON - BEGINNING TO READ,ER GUDEON,Ping wants to play /,"Gudeon, Adam",BRU,EPRDR
21982030152734,82862,E GUDEON - BEGINNING TO READ,ER GUDEON,Ping wants to play /,"Gudeon, Adam",BRU,EPRDR
21982008567897,2029,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter /,"Guest, Elissa Haden",TRL,EPRDR
21982020226134,11152,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter : lost and found /,"Guest, Elissa Haden",BRU,EPRDR
21982015289493,5744,E GUEST - BEGINNING TO READ,ER GUEST,"Iris and Walter, the sleepover /","Guest, Elissa Haden",URL,EPRDR
21982020221101,5744,E GUEST - BEGINNING TO READ,ER GUEST,"Iris and Walter, the sleepover /","Guest, Elissa Haden",URL,EPRDR
21982020222190,21319,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and the birthday party /,"Guest, Elissa Haden",BRU,EPRDR
21982021154780,21319,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and the birthday party /,"Guest, Elissa Haden",URL,EPRDR
21982021514876,21319,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and the birthday party /,"Guest, Elissa Haden",URL,EPRDR
21982020220293,2029,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter /,"Guest, Elissa Haden",MID,EPRDR
21982015761954,12973,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and the substitute teacher /,"Guest, Elissa Haden",MYE,EPRDR
21982020225938,12973,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and the substitute teacher /,"Guest, Elissa Haden",BRU,EPRDR
21982021609239,12973,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and the substitute teacher /,"Guest, Elissa Haden",URL,EPRDR
21982031659091,5276,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and Baby Rose /,"Guest, Elissa Haden",CBA,EPRDR
21982008567913,2029,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter /,"Guest, Elissa Haden",URL,EPRDR
21982029322546,17723,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and the field trip /,"Guest, Elissa Haden",URL,EPRDR
21982031659166,2029,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter /,"Guest, Elissa Haden",WAL,EPRDR
21982015883303,10227,E GUEST - BEGINNING TO READ,ER GUEST,Iris and Walter and Cousin Howie /,"Guest, Elissa Haden",BRU,EPRDR
21982015289501,5744,E GUEST - BEGINNING TO READ,ER GUEST,"Iris and Walter, the sleepover /","Guest, Elissa Haden",BRU,EPRDR
21982021017300,15922,E HAL - BEGINNING TO READ,ER HAL,A bear for you /,"Hall, Kirsten",CBA,EPRDR
21982021093251,23163,E HAL - BEGINNING TO READ,ER HAL,On the farm /,"Hall, Kirsten",WAL,EPRDR
21982015591716,15922,E HAL - BEGINNING TO READ,ER HAL,A bear for you /,"Hall, Kirsten",CBA,EPRDR
21982030619955,77054,E HAMILTON - BEGINNING TO READ,ER HAMILTON,The big fib /,"Hamilton, Tim",WAL,EPRDR
21982030620003,77054,E HAMILTON - BEGINNING TO READ,ER HAMILTON,The big fib /,"Hamilton, Tim",URL,EPRDR
21982030619971,77054,E HAMILTON - BEGINNING TO READ,ER HAMILTON,The big fib /,"Hamilton, Tim",URL,EPRDR
21982031660115,77054,E HAMILTON - BEGINNING TO READ,ER HAMILTON,The big fib /,"Hamilton, Tim",URL,EPRDR
21982318264532,117905,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony crazy /,"Hapka, Cathy.",URL,EPRDR
21982030202711,77526,E HAPKA - BEGINNING TO READ,ER HAPKA,The camping trip /,"Hapka, Cathy",URL,EPRDR
21982030202687,77526,E HAPKA - BEGINNING TO READ,ER HAPKA,The camping trip /,"Hapka, Cathy",URL,EPRDR
21982030202729,77526,E HAPKA - BEGINNING TO READ,ER HAPKA,The camping trip /,"Hapka, Cathy",TRL,EPRDR
21982030202695,77526,E HAPKA - BEGINNING TO READ,ER HAPKA,The camping trip /,"Hapka, Cathy",POR,EPRDR
21982031659703,77526,E HAPKA - BEGINNING TO READ,ER HAPKA,The camping trip /,"Hapka, Cathy",MYE,EPRDR
21982030202679,77526,E HAPKA - BEGINNING TO READ,ER HAPKA,The camping trip /,"Hapka, Cathy",MID,EPRDR
21982030538403,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",URL,EPRDR
21982030538247,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",URL,EPRDR
21982030538239,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",URL,EPRDR
21982030538205,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",URL,EPRDR
21982030538296,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",CBA,EPRDR
21982030538254,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",CBA,EPRDR
21982030538213,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",CBA,EPRDR
21982030538197,76212,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony party /,"Hapka, Cathy",CBA,EPRDR
21982318264557,117905,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony crazy /,"Hapka, Cathy.",URL,EPRDR
21982318264581,117905,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony crazy /,"Hapka, Cathy.",WAL,EPRDR
21982318264573,117905,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony crazy /,"Hapka, Cathy.",POR,EPRDR
21982318264599,117905,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony crazy /,"Hapka, Cathy.",TRL,EPRDR
21982031659745,56769,E HAPKA - BEGINNING TO READ,ER HAPKA,Back in the saddle /,"Hapka, Cathy.",URL,EPRDR
21982027586662,56769,E HAPKA - BEGINNING TO READ,ER HAPKA,Back in the saddle /,"Hapka, Cathy.",MYE,EPRDR
21982027584568,56769,E HAPKA - BEGINNING TO READ,ER HAPKA,Back in the saddle /,"Hapka, Cathy.",TRL,EPRDR
21982318265430,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",CBA,EPRDR
21982318265455,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",CBA,EPRDR
21982318265489,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",URL,EPRDR
21982318265463,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",MYE,EPRDR
21982031659679,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",URL,EPRDR
21982318265406,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",URL,EPRDR
21982318265471,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",URL,EPRDR
21982318265414,117897,E HAPKA - BEGINNING TO READ,ER HAPKA,Blue ribbon day /,"Hapka, Cathy.",WAL,EPRDR
21982318265109,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",BRU,EPRDR
21982318265133,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",MYE,EPRDR
21982031659893,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",TRL,EPRDR
21982318265117,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",URL,EPRDR
21982318265125,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",URL,EPRDR
21982318265166,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",URL,EPRDR
21982318265174,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",URL,EPRDR
21982318265091,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",WAL,EPRDR
21982318265141,117903,E HAPKA - BEGINNING TO READ,ER HAPKA,The trail ride /,"Hapka, Cathy.",WAL,EPRDR
21982318264540,117905,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony crazy /,"Hapka, Cathy.",BRU,EPRDR
21982318264607,117905,E HAPKA - BEGINNING TO READ,ER HAPKA,Pony crazy /,"Hapka, Cathy.",CBA,EPRDR
21982030376150,66812,E HARP - BEGINNING TO READ,ER HARP,Wedgieman to the rescue /,"Harper, Charise Mericle",URL,EPRDR
21982030376143,66812,E HARP - BEGINNING TO READ,ER HARP,Wedgieman to the rescue /,"Harper, Charise Mericle",URL,EPRDR
21982030376168,66812,E HARP - BEGINNING TO READ,ER HARP,Wedgieman to the rescue /,"Harper, Charise Mericle",BRU,EPRDR
21982030521391,73762,E HARPER - BEGINNING TO READ,ER HARPER,Wedgieman and the big bunny trouble /,"Harper, Charise Mericle",BRU,EPRDR
21982030521326,73762,E HARPER - BEGINNING TO READ,ER HARPER,Wedgieman and the big bunny trouble /,"Harper, Charise Mericle",POR,EPRDR
21982030521334,73762,E HARPER - BEGINNING TO READ,ER HARPER,Wedgieman and the big bunny trouble /,"Harper, Charise Mericle",MYE,EPRDR
21982030521375,73762,E HARPER - BEGINNING TO READ,ER HARPER,Wedgieman and the big bunny trouble /,"Harper, Charise Mericle",TRL,EPRDR
21982030521367,73762,E HARPER - BEGINNING TO READ,ER HARPER,Wedgieman and the big bunny trouble /,"Harper, Charise Mericle",URL,EPRDR
21982030521409,73762,E HARPER - BEGINNING TO READ,ER HARPER,Wedgieman and the big bunny trouble /,"Harper, Charise Mericle",URL,EPRDR
21982031659034,73762,E HARPER - BEGINNING TO READ,ER HARPER,Wedgieman and the big bunny trouble /,"Harper, Charise Mericle",URL,EPRDR
21982027113087,59152,E HART - BEGINNING TO READ,ER HART,Sadie and Ratz /,"Hartnett, Sonya",BRU,EPRDR
21982029610338,38715,E HASK - BEGINNING TO READ,ER HASK,Too many cats /,"Haskins, Lori",MYE,EPRDR
21982027148372,59610,E HAY - BEGINNING TO READ,ER HAY,Chuck and duck /,"Hay, Sam",TRL,EPRDR
21982027148315,59610,E HAY - BEGINNING TO READ,ER HAY,Chuck and duck /,"Hay, Sam",WAL,EPRDR
21982027252570,59660,E HAY - BEGINNING TO READ,ER HAY,Wish fish /,"Hay, Sam",URL,EPRDR
21982027148364,59610,E HAY - BEGINNING TO READ,ER HAY,Chuck and duck /,"Hay, Sam",WAL,EPRDR
21982027148398,59610,E HAY - BEGINNING TO READ,ER HAY,Chuck and duck /,"Hay, Sam",URL,EPRDR
21982027148406,59610,E HAY - BEGINNING TO READ,ER HAY,Chuck and duck /,"Hay, Sam",URL,EPRDR
21982027252588,59660,E HAY - BEGINNING TO READ,ER HAY,Wish fish /,"Hay, Sam",MYE,EPRDR
21982318265646,65695,E HEILBRONER - BEGINNING TO READ,ER HEILBRONER,A pet named Sneaker /,"Heilbroner, Joan",CBA,EPRDR
21982318265604,65695,E HEILBRONER - BEGINNING TO READ,ER HEILBRONER,A pet named Sneaker /,"Heilbroner, Joan",WAL,EPRDR
21982318265653,65695,E HEILBRONER - BEGINNING TO READ,ER HEILBRONER,A pet named Sneaker /,"Heilbroner, Joan",URL,EPRDR
21982031716743,65695,E HEILBRONER - BEGINNING TO READ,ER HEILBRONER,A pet named Sneaker /,"Heilbroner, Joan",CBA,EPRDR
21982318265661,65695,E HEILBRONER - BEGINNING TO READ,ER HEILBRONER,A pet named Sneaker /,"Heilbroner, Joan",CBA,EPRDR
21982318265679,65695,E HEILBRONER - BEGINNING TO READ,ER HEILBRONER,A pet named Sneaker /,"Heilbroner, Joan",WAL,EPRDR
21982030476893,65695,E HEILBRONER - BEGINNING TO READ,ER HEILBRONER,A pet named Sneaker /,"Heilbroner, Joan",URL,EPRDR
21982015827409,7022,E HEL - BEGINNING TO READ,ER HEL,Mouse makes magic /,"Heling, Kathryn",MYE,EPRDR
21982318316472,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",WAL,EPRDR
21982031716719,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",MID,EPRDR
21982318316530,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",MYE,EPRDR
21982318316514,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",URL,EPRDR
21982318316480,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",URL,EPRDR
21982318316548,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",BRU,EPRDR
21982011155466,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",CBA,EPRDR
21982318316464,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",CBA,EPRDR
21982318316498,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",CBA,EPRDR
21982318316506,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",MYE,EPRDR
21982318316555,6520,E HELING - BEGINNING TO READ,ER HELING,Mouse makes words /,"Heling, Kathryn",CBA,EPRDR
21982029093485,97282,E HENRY - BEGINNING TO READ,ER HENRY,Here is Big Bunny /,"Henry, Steve, 1948-",BRU,EPRDR
21982029093469,97282,E HENRY - BEGINNING TO READ,ER HENRY,Here is Big Bunny /,"Henry, Steve, 1948-",EMM,EPRDR
21982029093444,97282,E HENRY - BEGINNING TO READ,ER HENRY,Here is Big Bunny /,"Henry, Steve, 1948-",TRL,EPRDR
21982029093477,97282,E HENRY - BEGINNING TO READ,ER HENRY,Here is Big Bunny /,"Henry, Steve, 1948-",WAL,EPRDR
21982015528296,6515,E HER - BEGINNING TO READ,ER HER,Pal the pony /,"Herman, R. A.",TRL,EPRDR
21982318261611,26594,E HERMAN - BEGINNING TO READ,ER HERMAN,Pal and Sal /,"Herman, R. A.",URL,EPRDR
21982318261645,26594,E HERMAN - BEGINNING TO READ,ER HERMAN,Pal and Sal /,"Herman, R. A.",URL,EPRDR
21982031659133,2976,E HERMAN - BEGINNING TO READ,ER HERMAN,The lion and the mouse /,"Herman, Gail, 1959-",URL,EPRDR
21982011115486,2976,E HERMAN - BEGINNING TO READ,ER HERMAN,The lion and the mouse /,"Herman, Gail, 1959-",CBA,EPRDR
21982021421403,2976,E HERMAN - BEGINNING TO READ,ER HERMAN,The lion and the mouse /,"Herman, Gail, 1959-",MYE,EPRDR
21982318261637,26594,E HERMAN - BEGINNING TO READ,ER HERMAN,Pal and Sal /,"Herman, R. A.",BRU,EPRDR
21982318261652,26594,E HERMAN - BEGINNING TO READ,ER HERMAN,Pal and Sal /,"Herman, R. A.",CBA,EPRDR
21982318261660,26594,E HERMAN - BEGINNING TO READ,ER HERMAN,Pal and Sal /,"Herman, R. A.",TRL,EPRDR
21982015526910,148102,E HIL - BEGINNING TO READ,ER HIL,Cinderella at the ball.,"Hillert, Margaret.",TRL,EPRDR
21982016132635,3682,E HIL - BEGINNING TO READ,ER HIL,The yellow boat /,"Hillert, Margaret",URL,EPRDR
21982009292115,62293,E HIL - BEGINNING TO READ,ER HIL,The little runaway.,"Hillert, Margaret.",TRL,EPRDR
21982015821683,62293,E HIL - BEGINNING TO READ,ER HIL,The little runaway.,"Hillert, Margaret.",URL,EPRDR
21982015527280,57928,E HIL - BEGINNING TO READ,ER HIL,The funny ride /,"Hillert, Margaret",TRL,EPRDR
21982005514421,3682,E HIL - BEGINNING TO READ,ER HIL,The yellow boat /,"Hillert, Margaret",TRL,EPRDR
21982016132627,3682,E HIL - BEGINNING TO READ,ER HIL,The yellow boat /,"Hillert, Margaret",EMM,EPRDR
21982005514553,3681,E HIL - BEGINNING TO READ,ER HIL,Let's have a play /,"Hillert, Margaret",URL,EPRDR
21982011206111,3680,E HIL - BEGINNING TO READ,ER HIL,"Happy Easter, dear dragon /","Hillert, Margaret",TRL,EPRDR
21982015527439,3677,E HIL - BEGINNING TO READ,ER HIL,"Happy birthday, Dear Dragon /","Hillert, Margaret",WAL,EPRDR
21982015527447,3677,E HIL - BEGINNING TO READ,ER HIL,"Happy birthday, Dear Dragon /","Hillert, Margaret",TRL,EPRDR
21982015403482,3676,E HIL - BEGINNING TO READ,ER HIL,"Let's go, dear dragon /","Hillert, Margaret",URL,EPRDR
21982015527272,16667,E HIL - BEGINNING TO READ,ER HIL,The golden goose /,"Hillert, Margaret",TRL,EPRDR
21982015913134,16908,E HIL - BEGINNING TO READ,ER HIL,Ruby paints a picture /,"Hill, Susan, 1942-",BKE,EPRDR
21982015913159,16908,E HIL - BEGINNING TO READ,ER HIL,Ruby paints a picture /,"Hill, Susan, 1942-",TRL,EPRDR
21982015913092,16908,E HIL - BEGINNING TO READ,ER HIL,Ruby paints a picture /,"Hill, Susan, 1942-",MYE,EPRDR
21982005516996,37269,E HIL - BEGINNING TO READ,ER HIL,The cow that got her wish /,"Hillert, Margaret",TRL,EPRDR
21982015527173,37269,E HIL - BEGINNING TO READ,ER HIL,The cow that got her wish /,"Hillert, Margaret",CBA,EPRDR
21982009371380,3950,E HIL - BEGINNING TO READ,ER HIL,What is it? /,"Hillert, Margaret",CBA,EPRDR
21982005514264,3980,E HIL - BEGINNING TO READ,ER HIL,"Not I, not I /","Hillert, Margaret",TRL,EPRDR
21982005514389,3982,E HIL - BEGINNING TO READ,ER HIL,Run to the rainbow /,"Hillert, Margaret",TRL,EPRDR
21982005514512,4022,E HIL - BEGINNING TO READ,ER HIL,Away go the boats /,"Hillert, Margaret",TRL,EPRDR
21982009292149,3672,E HIL - BEGINNING TO READ,ER HIL,"Take a walk, Johnny /","Hillert, Margaret",CBA,EPRDR
21982009292347,3674,E HIL - BEGINNING TO READ,ER HIL,The boy and the goats /,"Hillert, Margaret",TRL,EPRDR
21982015821873,3676,E HIL - BEGINNING TO READ,ER HIL,"Let's go, dear dragon /","Hillert, Margaret",MYE,EPRDR
21982030140879,75775,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in the woods, dear dragon? /","Hillert, Margaret",WAL,EPRDR
21982030140887,75775,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in the woods, dear dragon? /","Hillert, Margaret",MID,EPRDR
21982030140861,75775,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in the woods, dear dragon? /","Hillert, Margaret",URL,EPRDR
21982030140911,75774,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in the sky, dear dragon? /","Hillert, Margaret",WAL,EPRDR
21982030140952,75773,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in the pond, dear dragon? /","Hillert, Margaret",URL,EPRDR
21982030140945,75773,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in the pond, dear dragon? /","Hillert, Margaret",CBA,EPRDR
21982030140812,75772,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in my pocket, dear dragon? /","Hillert, Margaret",TRL,EPRDR
21982030140846,75772,E HILLERT - BEGINNING TO READ,ER HILLERT,"What's in my pocket, dear dragon? /","Hillert, Margaret",CBA,EPRDR
21982005888452,242661,E HOB - BEGINNING TO READ,ER HOB,Silly Tilly's valentine /,"Hoban, Lillian",TRL,EPRDR
21982009053525,3891,E HOB - BEGINNING TO READ,ER HOB,Arthur's prize reader /,"Hoban, Lillian",URL,EPRDR
21982027170673,59632,E HOBA - BEGINNING TO READ,ER HOBA,The little Brute family /,"Hoban, Russell",URL,EPRDR
21982027170590,59632,E HOBA - BEGINNING TO READ,ER HOBA,The little Brute family /,"Hoban, Russell",URL,EPRDR
21982027170657,59632,E HOBA - BEGINNING TO READ,ER HOBA,The little Brute family /,"Hoban, Russell",TRL,EPRDR
21982027170616,59632,E HOBA - BEGINNING TO READ,ER HOBA,The little Brute family /,"Hoban, Russell",CBA,EPRDR
21982027170608,59632,E HOBA - BEGINNING TO READ,ER HOBA,The little Brute family /,"Hoban, Russell",BRU,EPRDR
21982027170624,59632,E HOBA - BEGINNING TO READ,ER HOBA,The little Brute family /,"Hoban, Russell",WAL,EPRDR
21982020222273,21900,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's Christmas cookies /,"Hoban, Lillian",BKE,EPRDR
21982009056098,21900,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's Christmas cookies /,"Hoban, Lillian",TRL,EPRDR
21982031659141,21900,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's Christmas cookies /,"Hoban, Lillian",CBA,EPRDR
21982031659315,171166,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's back to school day /,"Hoban, Lillian",WAL,EPRDR
21982024464913,171166,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's back to school day /,"Hoban, Lillian",WAL,EPRDR
21982008990818,171166,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's back to school day /,"Hoban, Lillian",URL,EPRDR
21982005333053,171166,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's back to school day /,"Hoban, Lillian",BRU,EPRDR
21982009054101,4011,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's funny money /,"Hoban, Lillian",URL,EPRDR
21982031659158,445,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's loose tooth : story and pictures /,"Hoban, Lillian",CBA,EPRDR
21982021399963,445,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's loose tooth : story and pictures /,"Hoban, Lillian",BRU,EPRDR
21982007025939,4011,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's funny money /,"Hoban, Lillian",WAL,EPRDR
21982009057179,445,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's loose tooth : story and pictures /,"Hoban, Lillian",URL,EPRDR
21982031659430,4011,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's funny money /,"Hoban, Lillian",CBA,EPRDR
21982020225854,4011,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's funny money /,"Hoban, Lillian",BRU,EPRDR
21982030436160,17385,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's great big valentine /,"Hoban, Lillian",URL,EPRDR
21982009055603,17385,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's great big valentine /,"Hoban, Lillian",URL,EPRDR
21982031659299,17385,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's great big valentine /,"Hoban, Lillian",TRL,EPRDR
21982009054119,2020,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's pen pal /,"Hoban, Lillian",URL,EPRDR
21982031659067,2020,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's pen pal /,"Hoban, Lillian",CBA,EPRDR
21982009405238,445,E HOBAN - BEGINNING TO READ,ER HOBAN,Arthur's loose tooth : story and pictures /,"Hoban, Lillian",URL,EPRDR
21982007025848,209884,E HOF - BEGINNING TO READ,ER HOF,Albert the albatross;,"Hoff, Syd, 1912-",TRL,EPRDR
21982009055389,209884,E HOF - BEGINNING TO READ,ER HOF,Albert the albatross;,"Hoff, Syd, 1912-",URL,EPRDR
21982318269770,88737,E HOFFMANN - BEGINNING TO READ,ER HOFFMANN,Nia bakes cookies /,"Hoffmann, Sara, 1978-",MYE,EPRDR
21982028484339,88737,E HOFFMANN - BEGINNING TO READ,ER HOFFMANN,Nia bakes cookies /,"Hoffmann, Sara, 1978-",URL,EPRDR
